Day,Time,Condition,Envir,Reading,PID,
T0,19:45:00,View,RH,30.2,WR4,
T0,20:00:00,View,RH,30.5,WR4,
T0,20:15:00,View,RH,30.6,WR4,
T0,20:30:00,View,RH,30.7,WR4,
T0,20:45:00,View,RH,31.3,WR4,
T0,21:00:00,View,RH,30.9,WR4,
T0,21:15:00,View,RH,31.2,WR4,
T0,21:30:00,View,RH,31.5,WR4,
T0,21:45:00,View,RH,30.9,WR4,
T0,22:00:00,View,RH,30.9,WR4,
T0,22:15:00,View,RH,30.9,WR4,
T0,22:30:00,View,RH,30.2,WR4,
T0,22:45:00,View,RH,30.5,WR4,
T0,23:00:00,View,RH,30.4,WR4,
T0,23:15:00,View,RH,30.2,WR4,
T0,23:30:00,View,RH,30.6,WR4,
T0,23:45:00,View,RH,30.5,WR4,
T1,0:00:00,View,RH,30.4,WR4,
T1,0:15:00,View,RH,30.5,WR4,
T1,0:30:00,View,RH,30.3,WR4,
T1,0:45:00,View,RH,30.4,WR4,
T1,1:00:00,View,RH,30.3,WR4,
T1,1:15:00,View,RH,29.8,WR4,
T1,1:30:00,View,RH,30,WR4,
T1,1:45:00,View,RH,29.9,WR4,
T1,2:00:00,View,RH,29.9,WR4,
T1,2:15:00,View,RH,29.9,WR4,
T1,2:30:00,View,RH,30,WR4,
T1,2:45:00,View,RH,29.8,WR4,
T1,3:00:00,View,RH,30,WR4,
T1,3:15:00,View,RH,29.7,WR4,
T1,3:30:00,View,RH,29.9,WR4,
T1,3:45:00,View,RH,29.8,WR4,
T1,4:00:00,View,RH,29.6,WR4,
T1,4:15:00,View,RH,29.4,WR4,
T1,4:30:00,View,RH,29.3,WR4,
T1,4:45:00,View,RH,29.5,WR4,
T1,5:00:00,View,RH,29.3,WR4,
T1,5:15:00,View,RH,29.7,WR4,
T1,5:30:00,View,RH,29.7,WR4,
T1,5:45:00,View,RH,29.7,WR4,
T1,6:00:00,View,RH,29.8,WR4,
T1,6:15:00,View,RH,30,WR4,
T1,6:30:00,View,RH,30.1,WR4,
T1,6:45:00,View,RH,30.1,WR4,
T1,7:00:00,View,RH,30,WR4,
T1,7:15:00,View,RH,30.1,WR4,
T1,7:30:00,View,RH,30.3,WR4,
T1,7:45:00,View,RH,30.8,WR4,
T1,8:00:00,View,RH,31.2,WR4,
T1,8:15:00,View,RH,32.3,WR4,
T1,8:30:00,View,RH,33.2,WR4,
T1,8:45:00,View,RH,32.7,WR4,
T1,9:00:00,View,RH,33.3,WR4,
T1,9:15:00,View,RH,32.6,WR4,
T1,9:30:00,View,RH,32.3,WR4,
T1,9:45:00,View,RH,33.3,WR4,
T1,10:00:00,View,RH,34.9,WR4,
T1,10:15:00,View,RH,34.7,WR4,
T1,10:30:00,View,RH,36,WR4,
T1,10:45:00,View,RH,36.2,WR4,
T1,11:00:00,View,RH,36,WR4,
T1,11:15:00,View,RH,37.9,WR4,
T1,11:30:00,View,RH,38.3,WR4,
T1,11:45:00,View,RH,38.6,WR4,
T1,12:00:00,View,RH,40.5,WR4,
T1,12:15:00,View,RH,39.8,WR4,
T1,12:30:00,View,RH,38.6,WR4,
T1,12:45:00,View,RH,39,WR4,
T1,13:00:00,View,RH,39,WR4,
T1,13:15:00,View,RH,38.7,WR4,
T1,13:30:00,View,RH,39.8,WR4,
T1,13:45:00,View,RH,40.7,WR4,
T1,14:00:00,View,RH,40.4,WR4,
T1,14:15:00,View,RH,40.2,WR4,
T1,14:30:00,View,RH,40.4,WR4,
T1,14:45:00,View,RH,40,WR4,
T1,15:00:00,View,RH,39.9,WR4,
T1,15:15:00,View,RH,40,WR4,
T1,15:30:00,View,RH,39.9,WR4,
T1,15:45:00,View,RH,39.8,WR4,
T1,16:00:00,View,RH,40.4,WR4,
T1,16:15:00,View,RH,40.9,WR4,
T1,16:30:00,View,RH,42.1,WR4,
T1,16:45:00,View,RH,42.7,WR4,
T1,17:00:00,View,RH,42.3,WR4,
T1,17:15:00,View,RH,43.4,WR4,
T1,17:30:00,View,RH,42.8,WR4,
T1,17:45:00,View,RH,43.4,WR4,
T1,18:00:00,View,RH,43.6,WR4,
T1,18:15:00,View,RH,43.8,WR4,
T1,18:30:00,View,RH,43.8,WR4,
T1,18:45:00,View,RH,43.7,WR4,
T1,19:00:00,View,RH,44.5,WR4,
T1,19:15:00,View,RH,45.7,WR4,
T1,19:30:00,View,RH,46.8,WR4,
T1,19:45:00,View,RH,47.5,WR4,
T1,20:00:00,View,RH,47.9,WR4,
T1,20:15:00,View,RH,48.2,WR4,
T1,20:30:00,View,RH,48.6,WR4,
T1,20:45:00,View,RH,48.9,WR4,
T1,21:00:00,View,RH,48.5,WR4,
T1,21:15:00,View,RH,47.6,WR4,
T1,21:30:00,View,RH,46,WR4,
T1,21:45:00,View,RH,45.2,WR4,
T1,22:00:00,View,RH,46.4,WR4,
T1,22:15:00,View,RH,46.8,WR4,
T1,22:30:00,View,RH,47.4,WR4,
T1,22:45:00,View,RH,48.4,WR4,
T1,23:00:00,View,RH,48.1,WR4,
T1,23:15:00,View,RH,48,WR4,
T1,23:30:00,View,RH,48.5,WR4,
T1,23:45:00,View,RH,47.8,WR4,
T2,0:00:00,View,RH,47.7,WR4,
T2,0:15:00,View,RH,48.8,WR4,
T2,0:30:00,View,RH,48.8,WR4,
T2,0:45:00,View,RH,49.3,WR4,
T2,1:00:00,View,RH,49.3,WR4,
T2,1:15:00,View,RH,49.5,WR4,
T2,1:30:00,View,RH,49.3,WR4,
T2,1:45:00,View,RH,48.8,WR4,
T2,2:00:00,View,RH,49.2,WR4,
T2,2:15:00,View,RH,49,WR4,
T2,2:30:00,View,RH,48.2,WR4,
T2,2:45:00,View,RH,48.8,WR4,
T2,3:00:00,View,RH,48.1,WR4,
T2,3:15:00,View,RH,48.6,WR4,
T2,3:30:00,View,RH,49.4,WR4,
T2,3:45:00,View,RH,49.7,WR4,
T2,4:00:00,View,RH,50.6,WR4,
T2,4:15:00,View,RH,50.4,WR4,
T2,4:30:00,View,RH,50.7,WR4,
T2,4:45:00,View,RH,51,WR4,
T2,5:00:00,View,RH,50.8,WR4,
T2,5:15:00,View,RH,51.7,WR4,
T2,5:30:00,View,RH,51.6,WR4,
T2,5:45:00,View,RH,51.8,WR4,
T2,6:00:00,View,RH,52.7,WR4,
T2,6:15:00,View,RH,52.3,WR4,
T2,6:30:00,View,RH,53.2,WR4,
T2,6:45:00,View,RH,53.2,WR4,
T2,7:00:00,View,RH,52.3,WR4,
T2,7:15:00,View,RH,50.9,WR4,
T2,7:30:00,View,RH,50.4,WR4,
T2,7:45:00,View,RH,50.7,WR4,
T2,8:00:00,View,RH,50.8,WR4,
T2,8:15:00,View,RH,50.9,WR4,
T2,8:30:00,View,RH,50.7,WR4,
T2,8:45:00,View,RH,50.2,WR4,
T2,9:00:00,View,RH,49.8,WR4,
T2,9:15:00,View,RH,49.8,WR4,
T2,9:30:00,View,RH,49.3,WR4,
T2,9:45:00,View,RH,48.5,WR4,
T2,10:00:00,View,RH,49.1,WR4,
T2,10:15:00,View,RH,49,WR4,
T2,10:30:00,View,RH,47.6,WR4,
T2,10:45:00,View,RH,48.2,WR4,
T2,11:00:00,View,RH,48.4,WR4,
T2,11:15:00,View,RH,49.9,WR4,
T2,11:30:00,View,RH,47.5,WR4,
T2,11:45:00,View,RH,48.5,WR4,
T2,12:00:00,View,RH,47.8,WR4,
T2,12:15:00,View,RH,47.6,WR4,
T2,12:30:00,View,RH,48.9,WR4,
T2,12:45:00,View,RH,48.1,WR4,
T2,13:00:00,View,RH,47.4,WR4,
T2,13:15:00,View,RH,48.1,WR4,
T2,13:30:00,View,RH,48,WR4,
T2,13:45:00,View,RH,48.3,WR4,
T2,14:00:00,View,RH,48.8,WR4,
T2,14:15:00,View,RH,48.1,WR4,
T2,14:30:00,View,RH,48.1,WR4,
T2,14:45:00,View,RH,47.6,WR4,
T2,15:00:00,View,RH,48.3,WR4,
T2,15:15:00,View,RH,47.7,WR4,
T2,15:30:00,View,RH,48,WR4,
T2,15:45:00,View,RH,48.1,WR4,
T2,16:00:00,View,RH,48.3,WR4,
T2,16:15:00,View,RH,48.3,WR4,
T2,16:30:00,View,RH,48.9,WR4,
T2,16:45:00,View,RH,48.2,WR4,
T2,17:00:00,View,RH,47.4,WR4,
T2,17:15:00,View,RH,47.1,WR4,
T2,17:30:00,View,RH,46.4,WR4,
T2,17:45:00,View,RH,46.2,WR4,
T2,18:00:00,View,RH,46,WR4,
T2,18:15:00,View,RH,45.6,WR4,
T2,18:30:00,View,RH,46.3,WR4,
T2,18:45:00,View,RH,46.3,WR4,
T2,19:00:00,View,RH,46.8,WR4,
T2,19:15:00,View,RH,47,WR4,
T2,19:30:00,View,RH,46.6,WR4,
T2,19:45:00,View,RH,46.3,WR4,
T2,20:00:00,View,RH,45.9,WR4,
T2,20:15:00,View,RH,45.9,WR4,
T2,20:30:00,View,RH,46,WR4,
T2,20:45:00,View,RH,45.1,WR4,
T2,21:00:00,View,RH,45.6,WR4,
T2,21:15:00,View,RH,45.9,WR4,
T2,21:30:00,View,RH,45.4,WR4,
T2,21:45:00,View,RH,45.5,WR4,
T2,22:00:00,View,RH,45.3,WR4,
T2,22:15:00,View,RH,44.6,WR4,
T2,22:30:00,View,RH,44.6,WR4,
T2,22:45:00,View,RH,44.4,WR4,
T2,23:00:00,View,RH,44.5,WR4,
T2,23:15:00,View,RH,44.2,WR4,
T2,23:30:00,View,RH,43.9,WR4,
T2,23:45:00,View,RH,43.9,WR4,
T3,0:00:00,View,RH,42.7,WR4,
T3,0:15:00,View,RH,42.3,WR4,
T3,0:30:00,View,RH,41.4,WR4,
T3,0:45:00,View,RH,40.6,WR4,
T3,1:00:00,View,RH,40.7,WR4,
T3,1:15:00,View,RH,39.3,WR4,
T3,1:30:00,View,RH,38.1,WR4,
T3,1:45:00,View,RH,38.1,WR4,
T3,2:00:00,View,RH,37.3,WR4,
T3,2:15:00,View,RH,36.3,WR4,
T3,2:30:00,View,RH,36.1,WR4,
T3,2:45:00,View,RH,35.5,WR4,
T3,3:00:00,View,RH,34.8,WR4,
T3,3:15:00,View,RH,35,WR4,
T3,3:30:00,View,RH,34.3,WR4,
T3,3:45:00,View,RH,33.8,WR4,
T3,4:00:00,View,RH,34,WR4,
T3,4:15:00,View,RH,33.3,WR4,
T3,4:30:00,View,RH,32.2,WR4,
T3,4:45:00,View,RH,32.2,WR4,
T3,5:00:00,View,RH,31.8,WR4,
T3,5:15:00,View,RH,30.8,WR4,
T3,5:30:00,View,RH,30.9,WR4,
T3,5:45:00,View,RH,30.6,WR4,
T3,6:00:00,View,RH,29.9,WR4,
T3,6:15:00,View,RH,30.3,WR4,
T3,6:30:00,View,RH,29.7,WR4,
T3,6:45:00,View,RH,28.9,WR4,
T3,7:00:00,View,RH,28.9,WR4,
T3,7:15:00,View,RH,28.6,WR4,
T3,7:30:00,View,RH,27.9,WR4,
T3,7:45:00,View,RH,28.7,WR4,
T3,8:00:00,View,RH,28,WR4,
T3,8:15:00,View,RH,26.9,WR4,
T3,8:30:00,View,RH,25.9,WR4,
T3,8:45:00,View,RH,25.2,WR4,
T3,9:00:00,View,RH,25,WR4,
T3,9:15:00,View,RH,24.4,WR4,
T3,9:30:00,View,RH,23.7,WR4,
T3,9:45:00,View,RH,23,WR4,
T3,10:00:00,View,RH,23.9,WR4,
T3,10:15:00,View,RH,23.2,WR4,
T3,10:30:00,View,RH,22.5,WR4,
T3,10:45:00,View,RH,22.6,WR4,
T3,11:00:00,View,RH,22.1,WR4,
T3,11:15:00,View,RH,21,WR4,
T3,11:30:00,View,RH,20.8,WR4,
T3,11:45:00,View,RH,20.6,WR4,
T3,12:00:00,View,RH,19.5,WR4,
T3,12:15:00,View,RH,19.6,WR4,
T3,12:30:00,View,RH,19.6,WR4,
T3,12:45:00,View,RH,18.9,WR4,
T3,13:00:00,View,RH,18.9,WR4,
T3,13:15:00,View,RH,19.3,WR4,
T3,13:30:00,View,RH,18.7,WR4,
T3,13:45:00,View,RH,17.9,WR4,
T3,14:00:00,View,RH,17.4,WR4,
T3,14:15:00,View,RH,17.4,WR4,
T3,14:30:00,View,RH,17.6,WR4,
T3,14:45:00,View,RH,17.5,WR4,
T3,15:00:00,View,RH,17.3,WR4,
T3,15:15:00,View,RH,17.1,WR4,
T3,15:30:00,View,RH,17.8,WR4,
T3,15:45:00,View,RH,17.8,WR4,
T3,16:00:00,View,RH,18,WR4,
T3,16:15:00,View,RH,18.2,WR4,
T3,16:30:00,View,RH,18.3,WR4,
T3,16:45:00,View,RH,18.4,WR4,
T3,17:00:00,View,RH,18.3,WR4,
T3,17:15:00,View,RH,18.7,WR4,
T3,17:30:00,View,RH,18.6,WR4,
T3,17:45:00,View,RH,18.2,WR4,
T3,18:00:00,View,RH,18,WR4,
T3,18:15:00,View,RH,21,WR4,
T3,18:30:00,View,RH,19.6,WR4,
T3,18:45:00,View,RH,18.4,WR4,
T3,19:00:00,View,RH,19,WR4,
T3,19:15:00,View,RH,19.4,WR4,
T3,19:30:00,View,RH,19.8,WR4,
T3,19:45:00,View,RH,18.3,WR4,
T3,20:00:00,View,RH,19.7,WR4,
T3,20:15:00,View,RH,20.4,WR4,
T3,20:30:00,View,RH,23.7,WR4,
T3,20:45:00,View,RH,24,WR4,
T3,21:00:00,View,RH,21.3,WR4,
T3,21:15:00,View,RH,21.5,WR4,
T3,21:30:00,View,RH,20,WR4,
T3,21:45:00,View,RH,20,WR4,
T3,22:00:00,View,RH,20.8,WR4,
T3,22:15:00,View,RH,21.5,WR4,
T3,22:30:00,View,RH,27.9,WR4,
T3,22:45:00,View,RH,23.5,WR4,
T3,23:00:00,View,RH,22.9,WR4,
T3,23:15:00,View,RH,21.8,WR4,
T3,23:30:00,View,RH,22.7,WR4,
T3,23:45:00,View,RH,24.5,WR4,
T0,8:30:00,View,RH,46.3,WR5,
T0,8:45:00,View,RH,41.5,WR5,
T0,9:00:00,View,RH,40.3,WR5,
T0,9:15:00,View,RH,38.1,WR5,
T0,9:30:00,View,RH,38.5,WR5,
T0,9:45:00,View,RH,36.1,WR5,
T0,10:00:00,View,RH,32.6,WR5,
T0,10:15:00,View,RH,30.4,WR5,
T0,10:30:00,View,RH,28.8,WR5,
T0,10:45:00,View,RH,28.1,WR5,
T0,11:00:00,View,RH,29,WR5,
T0,11:15:00,View,RH,29.2,WR5,
T0,11:30:00,View,RH,28.4,WR5,
T0,11:45:00,View,RH,27.9,WR5,
T0,12:00:00,View,RH,27.4,WR5,
T0,12:15:00,View,RH,26.7,WR5,
T0,12:30:00,View,RH,26.2,WR5,
T0,12:45:00,View,RH,25.3,WR5,
T0,13:00:00,View,RH,23.7,WR5,
T0,13:15:00,View,RH,22.7,WR5,
T0,13:30:00,View,RH,22.8,WR5,
T0,13:45:00,View,RH,22.7,WR5,
T0,14:00:00,View,RH,23.8,WR5,
T0,14:15:00,View,RH,25,WR5,
T0,14:30:00,View,RH,24.4,WR5,
T0,14:45:00,View,RH,24.5,WR5,
T0,15:00:00,View,RH,26.5,WR5,
T0,15:15:00,View,RH,25.3,WR5,
T0,15:30:00,View,RH,24.8,WR5,
T0,15:45:00,View,RH,26.9,WR5,
T0,16:00:00,View,RH,25.7,WR5,
T0,16:15:00,View,RH,25.1,WR5,
T0,16:30:00,View,RH,27.3,WR5,
T0,16:45:00,View,RH,26.5,WR5,
T0,17:00:00,View,RH,26.2,WR5,
T0,17:15:00,View,RH,28,WR5,
T0,17:30:00,View,RH,27.2,WR5,
T0,17:45:00,View,RH,26.8,WR5,
T0,18:00:00,View,RH,28.1,WR5,
T0,18:15:00,View,RH,28,WR5,
T0,18:30:00,View,RH,27.3,WR5,
T0,18:45:00,View,RH,28.3,WR5,
T0,19:00:00,View,RH,29.5,WR5,
T0,19:15:00,View,RH,28.8,WR5,
T0,19:30:00,View,RH,29.6,WR5,
T0,19:45:00,View,RH,30.8,WR5,
T0,20:00:00,View,RH,30.2,WR5,
T0,20:15:00,View,RH,30.6,WR5,
T0,20:30:00,View,RH,32.4,WR5,
T0,20:45:00,View,RH,32,WR5,
T0,21:00:00,View,RH,31.8,WR5,
T0,21:15:00,View,RH,32.5,WR5,
T0,21:30:00,View,RH,33.8,WR5,
T0,21:45:00,View,RH,32.5,WR5,
T0,22:00:00,View,RH,32.3,WR5,
T0,22:15:00,View,RH,36.7,WR5,
T0,22:30:00,View,RH,38.3,WR5,
T0,22:45:00,View,RH,36,WR5,
T0,23:00:00,View,RH,38.1,WR5,
T0,23:15:00,View,RH,37.9,WR5,
T0,23:30:00,View,RH,36.2,WR5,
T0,23:45:00,View,RH,37.6,WR5,
T1,0:00:00,View,RH,37.1,WR5,
T1,0:15:00,View,RH,35.9,WR5,
T1,0:30:00,View,RH,38.7,WR5,
T1,0:45:00,View,RH,40.1,WR5,
T1,1:00:00,View,RH,41.4,WR5,
T1,1:15:00,View,RH,44.6,WR5,
T1,1:30:00,View,RH,44.4,WR5,
T1,1:45:00,View,RH,45.1,WR5,
T1,2:00:00,View,RH,46.1,WR5,
T1,2:15:00,View,RH,44.8,WR5,
T1,2:30:00,View,RH,45.7,WR5,
T1,2:45:00,View,RH,45.1,WR5,
T1,3:00:00,View,RH,44.2,WR5,
T1,3:15:00,View,RH,45.2,WR5,
T1,3:30:00,View,RH,43.6,WR5,
T1,3:45:00,View,RH,44,WR5,
T1,4:00:00,View,RH,44.6,WR5,
T1,4:15:00,View,RH,43.1,WR5,
T1,4:30:00,View,RH,44.4,WR5,
T1,4:45:00,View,RH,44.2,WR5,
T1,5:00:00,View,RH,43.1,WR5,
T1,5:15:00,View,RH,44.3,WR5,
T1,5:30:00,View,RH,44,WR5,
T1,5:45:00,View,RH,42.6,WR5,
T1,6:00:00,View,RH,43.3,WR5,
T1,6:15:00,View,RH,41.9,WR5,
T1,6:30:00,View,RH,41.7,WR5,
T1,6:45:00,View,RH,42.3,WR5,
T1,7:00:00,View,RH,41.1,WR5,
T1,7:15:00,View,RH,41.9,WR5,
T1,7:30:00,View,RH,41.6,WR5,
T1,7:45:00,View,RH,42,WR5,
T1,8:00:00,View,RH,42.7,WR5,
T1,8:15:00,View,RH,42.3,WR5,
T1,8:30:00,View,RH,43.3,WR5,
T1,8:45:00,View,RH,43.6,WR5,
T1,9:00:00,View,RH,43.4,WR5,
T1,9:15:00,View,RH,44.7,WR5,
T1,9:30:00,View,RH,44.9,WR5,
T1,9:45:00,View,RH,44.9,WR5,
T1,10:00:00,View,RH,46.4,WR5,
T1,10:15:00,View,RH,45.9,WR5,
T1,10:30:00,View,RH,45.7,WR5,
T1,10:45:00,View,RH,47.2,WR5,
T1,11:00:00,View,RH,46.8,WR5,
T1,11:15:00,View,RH,46.9,WR5,
T1,11:30:00,View,RH,48.4,WR5,
T1,11:45:00,View,RH,46.9,WR5,
T1,12:00:00,View,RH,47.3,WR5,
T1,12:15:00,View,RH,47.8,WR5,
T1,12:30:00,View,RH,47,WR5,
T1,12:45:00,View,RH,47.8,WR5,
T1,13:00:00,View,RH,47.3,WR5,
T1,13:15:00,View,RH,47.7,WR5,
T1,13:30:00,View,RH,47.7,WR5,
T1,13:45:00,View,RH,46.6,WR5,
T1,14:00:00,View,RH,47.9,WR5,
T1,14:15:00,View,RH,46.9,WR5,
T1,14:30:00,View,RH,46.1,WR5,
T1,14:45:00,View,RH,44.7,WR5,
T1,15:00:00,View,RH,45,WR5,
T1,15:15:00,View,RH,46.4,WR5,
T1,15:30:00,View,RH,46.8,WR5,
T1,15:45:00,View,RH,45.5,WR5,
T1,16:00:00,View,RH,45.2,WR5,
T1,16:15:00,View,RH,49.2,WR5,
T1,16:30:00,View,RH,46.7,WR5,
T1,16:45:00,View,RH,45.9,WR5,
T1,17:00:00,View,RH,47.2,WR5,
T1,17:15:00,View,RH,48.5,WR5,
T1,17:30:00,View,RH,46.5,WR5,
T1,17:45:00,View,RH,45.9,WR5,
T1,18:00:00,View,RH,50.2,WR5,
T1,18:15:00,View,RH,47.9,WR5,
T1,18:30:00,View,RH,46.3,WR5,
T1,18:45:00,View,RH,47.7,WR5,
T1,19:00:00,View,RH,49.2,WR5,
T1,19:15:00,View,RH,47.5,WR5,
T1,19:30:00,View,RH,47.2,WR5,
T1,19:45:00,View,RH,50.9,WR5,
T1,20:00:00,View,RH,48.6,WR5,
T1,20:15:00,View,RH,47.3,WR5,
T1,20:30:00,View,RH,49.9,WR5,
T1,20:45:00,View,RH,49.3,WR5,
T1,21:00:00,View,RH,47.5,WR5,
T1,21:15:00,View,RH,46.8,WR5,
T1,21:30:00,View,RH,49.6,WR5,
T1,21:45:00,View,RH,56,WR5,
T1,22:00:00,View,RH,51.9,WR5,
T1,22:15:00,View,RH,49,WR5,
T1,22:30:00,View,RH,48.8,WR5,
T1,22:45:00,View,RH,54.8,WR5,
T1,23:00:00,View,RH,51.5,WR5,
T1,23:15:00,View,RH,49.2,WR5,
T1,23:30:00,View,RH,50.8,WR5,
T1,23:45:00,View,RH,54.3,WR5,
T2,0:00:00,View,RH,50.5,WR5,
T2,0:15:00,View,RH,49.6,WR5,
T2,0:30:00,View,RH,55.3,WR5,
T2,0:45:00,View,RH,51.8,WR5,
T2,1:00:00,View,RH,49.6,WR5,
T2,1:15:00,View,RH,49.2,WR5,
T2,1:30:00,View,RH,54.6,WR5,
T2,1:45:00,View,RH,52.2,WR5,
T2,2:00:00,View,RH,50,WR5,
T2,2:15:00,View,RH,50.7,WR5,
T2,2:30:00,View,RH,55.1,WR5,
T2,2:45:00,View,RH,52.8,WR5,
T2,3:00:00,View,RH,53.6,WR5,
T2,3:15:00,View,RH,57.4,WR5,
T2,3:30:00,View,RH,52.4,WR5,
T2,3:45:00,View,RH,50.8,WR5,
T2,4:00:00,View,RH,56.3,WR5,
T2,4:15:00,View,RH,56.4,WR5,
T2,4:30:00,View,RH,51.5,WR5,
T2,4:45:00,View,RH,52.2,WR5,
T2,5:00:00,View,RH,58,WR5,
T2,5:15:00,View,RH,53.4,WR5,
T2,5:30:00,View,RH,51.4,WR5,
T2,5:45:00,View,RH,55.9,WR5,
T2,6:00:00,View,RH,53.7,WR5,
T2,6:15:00,View,RH,49.8,WR5,
T2,6:30:00,View,RH,49.9,WR5,
T2,6:45:00,View,RH,55.2,WR5,
T2,7:00:00,View,RH,52.3,WR5,
T2,7:15:00,View,RH,50,WR5,
T2,7:30:00,View,RH,48.6,WR5,
T2,7:45:00,View,RH,53.8,WR5,
T2,8:00:00,View,RH,50.5,WR5,
T2,8:15:00,View,RH,47.9,WR5,
T2,8:30:00,View,RH,47.2,WR5,
T2,8:45:00,View,RH,46.9,WR5,
T2,9:00:00,View,RH,46.8,WR5,
T2,9:15:00,View,RH,50.9,WR5,
T2,9:30:00,View,RH,49.7,WR5,
T2,9:45:00,View,RH,47.1,WR5,
T2,10:00:00,View,RH,50.6,WR5,
T2,10:15:00,View,RH,49.9,WR5,
T2,10:30:00,View,RH,47.1,WR5,
T2,10:45:00,View,RH,46.9,WR5,
T2,11:00:00,View,RH,50.3,WR5,
T2,11:15:00,View,RH,47.7,WR5,
T2,11:30:00,View,RH,47.5,WR5,
T2,11:45:00,View,RH,48.8,WR5,
T2,12:00:00,View,RH,47.4,WR5,
T2,12:15:00,View,RH,48.3,WR5,
T2,12:30:00,View,RH,47.7,WR5,
T2,12:45:00,View,RH,46.9,WR5,
T2,13:00:00,View,RH,49,WR5,
T2,13:15:00,View,RH,47.9,WR5,
T2,13:30:00,View,RH,47.9,WR5,
T2,13:45:00,View,RH,47.7,WR5,
T2,14:00:00,View,RH,46.5,WR5,
T2,14:15:00,View,RH,49.6,WR5,
T2,14:30:00,View,RH,47,WR5,
T2,14:45:00,View,RH,45.7,WR5,
T2,15:00:00,View,RH,49,WR5,
T2,15:15:00,View,RH,47.5,WR5,
T2,15:30:00,View,RH,48.6,WR5,
T2,15:45:00,View,RH,48.5,WR5,
T2,16:00:00,View,RH,46.4,WR5,
T2,16:15:00,View,RH,48.5,WR5,
T2,16:30:00,View,RH,48.1,WR5,
T2,16:45:00,View,RH,46.9,WR5,
T2,17:00:00,View,RH,50.4,WR5,
T2,17:15:00,View,RH,47.6,WR5,
T2,17:30:00,View,RH,48.4,WR5,
T2,17:45:00,View,RH,50.1,WR5,
T2,18:00:00,View,RH,47.1,WR5,
T2,18:15:00,View,RH,48.6,WR5,
T2,18:30:00,View,RH,48.6,WR5,
T2,18:45:00,View,RH,47.2,WR5,
T2,19:00:00,View,RH,49.5,WR5,
T2,19:15:00,View,RH,49.8,WR5,
T2,19:30:00,View,RH,49,WR5,
T2,19:45:00,View,RH,49.9,WR5,
T2,20:00:00,View,RH,50.2,WR5,
T2,20:15:00,View,RH,49.2,WR5,
T2,20:30:00,View,RH,49.5,WR5,
T2,20:45:00,View,RH,50.9,WR5,
T2,21:00:00,View,RH,50.6,WR5,
T2,21:15:00,View,RH,51.1,WR5,
T2,21:30:00,View,RH,51.5,WR5,
T2,21:45:00,View,RH,51.1,WR5,
T2,22:00:00,View,RH,56.8,WR5,
T2,22:15:00,View,RH,58.5,WR5,
T2,22:30:00,View,RH,53.1,WR5,
T2,22:45:00,View,RH,55.7,WR5,
T2,23:00:00,View,RH,57.2,WR5,
T2,23:15:00,View,RH,52.8,WR5,
T2,23:30:00,View,RH,55.7,WR5,
T2,23:45:00,View,RH,57.4,WR5,
T3,0:00:00,View,RH,52.7,WR5,
T3,0:15:00,View,RH,55.8,WR5,
T3,0:30:00,View,RH,56.1,WR5,
T3,0:45:00,View,RH,53,WR5,
T3,1:00:00,View,RH,56.7,WR5,
T3,1:15:00,View,RH,55.8,WR5,
T3,1:30:00,View,RH,52.7,WR5,
T3,1:45:00,View,RH,56,WR5,
T3,2:00:00,View,RH,54.6,WR5,
T3,2:15:00,View,RH,53.6,WR5,
T3,2:30:00,View,RH,55.7,WR5,
T3,2:45:00,View,RH,53.5,WR5,
T3,3:00:00,View,RH,53.5,WR5,
T3,3:15:00,View,RH,54.9,WR5,
T3,3:30:00,View,RH,53.2,WR5,
T3,3:45:00,View,RH,54.1,WR5,
T3,4:00:00,View,RH,54.9,WR5,
T3,4:15:00,View,RH,52.6,WR5,
T3,4:30:00,View,RH,53.5,WR5,
T3,4:45:00,View,RH,53.6,WR5,
T3,5:00:00,View,RH,52.8,WR5,
T3,5:15:00,View,RH,54.1,WR5,
T3,5:30:00,View,RH,54.1,WR5,
T3,5:45:00,View,RH,53.6,WR5,
T3,6:00:00,View,RH,54.5,WR5,
T3,6:15:00,View,RH,53.8,WR5,
T3,6:30:00,View,RH,51.4,WR5,
T3,6:45:00,View,RH,49.5,WR5,
T3,7:00:00,View,RH,47.1,WR5,
T3,7:15:00,View,RH,45.9,WR5,
T3,7:30:00,View,RH,44.4,WR5,
T3,7:45:00,View,RH,43.3,WR5,
T3,8:00:00,View,RH,42,WR5,
T3,8:15:00,View,RH,40,WR5,
T3,8:30:00,View,RH,38.9,WR5,
T3,8:45:00,View,RH,38.5,WR5,
T3,9:00:00,View,RH,36.2,WR5,
T3,9:15:00,View,RH,34.7,WR5,
T3,9:30:00,View,RH,33.4,WR5,
T3,9:45:00,View,RH,32.2,WR5,
T3,10:00:00,View,RH,33,WR5,
T3,10:15:00,View,RH,32.1,WR5,
T3,10:30:00,View,RH,31.8,WR5,
T3,10:45:00,View,RH,32.9,WR5,
T3,11:00:00,View,RH,32.6,WR5,
T3,11:15:00,View,RH,32.3,WR5,
T3,11:30:00,View,RH,32,WR5,
T3,11:45:00,View,RH,31.7,WR5,
T3,12:00:00,View,RH,32.2,WR5,
T3,12:15:00,View,RH,32.2,WR5,
T3,12:30:00,View,RH,31,WR5,
T3,12:45:00,View,RH,31,WR5,
T3,13:00:00,View,RH,29.9,WR5,
T3,13:15:00,View,RH,30,WR5,
